Command: /tmp/cpu_v_build_kid/simv -l vlogs/sim_soc_bus.log +vcs+flush+all
Chronologic VCS simulator copyright 1991-2018
Contains Synopsys proprietary information.
Compiler version O-2018.09-SP2_Full64; Runtime version O-2018.09-SP2_Full64;  Mar  6 18:11 2026
*Verdi* Loading libsscore_vcs201809.so
FSDB Dumper for VCS, Release Verdi_O-2018.09-SP2, Linux x86_64/64bit, 02/21/2019
(C) 1996 - 2019 by Synopsys, Inc.
*Verdi* FSDB WARNING: The FSDB file already exists. Overwriting the FSDB file may crash the programs that are using this file.
*Verdi* : Create FSDB file '/tmp/cpu_v_build_kid/soc_peripheral_bus.fsdb'
*Verdi* : Begin traversing the scope (soc_peripheral_bus_tb), layer (0).
*Verdi* : End of traversing.
*Verdi* : Begin traversing the MDAs under scope (soc_peripheral_bus_tb), layer (0).
*Verdi* : Enable +mda and +packedmda dumping.
*Verdi* : End of traversing the MDAs.
Time=2655000: CPU READ REQUEST - addr=0x00000058, ready=0
Time=2655000: FLASH READ - addr=0x00000058, data=0x13
Time=2665000: CPU READ REQUEST - addr=0x00000058, ready=0
Time=2665000: FLASH READ - addr=0x00000059, data=0x09
Time=2675000: CPU READ REQUEST - addr=0x00000058, ready=0
Time=2675000: FLASH READ - addr=0x0000005a, data=0x10
Time=2685000: CPU READ REQUEST - addr=0x00000058, ready=0
Time=2685000: FLASH READ - addr=0x0000005b, data=0x01
Time=2695000: CPU READ REQUEST - addr=0x00000058, ready=1
Time=2695000: FLASH READ - addr=0x0000005c, data=0x13
Time=2705000: CPU READ REQUEST - addr=0x0000005c, ready=1
Time=2705000: FLASH READ - addr=0x0000005c, data=0x13
Time=2715000: CPU READ REQUEST - addr=0x0000005c, ready=1
Time=2725000: CPU READ REQUEST - addr=0x0000005c, ready=0
Time=2735000: CPU READ REQUEST - addr=0x0000005c, ready=0
Time=2735000: FLASH READ - addr=0x0000005c, data=0x13
Time=2745000: CPU READ REQUEST - addr=0x0000005c, ready=0
Time=2745000: FLASH READ - addr=0x0000005d, data=0x09
Time=2755000: CPU READ REQUEST - addr=0x0000005c, ready=0
Time=2755000: FLASH READ - addr=0x0000005e, data=0x60
Time=2765000: CPU READ REQUEST - addr=0x0000005c, ready=0
Time=2765000: FLASH READ - addr=0x0000005f, data=0x06
Time=2775000: CPU READ REQUEST - addr=0x0000005c, ready=1
Time=2775000: FLASH READ - addr=0x00000060, data=0x93
Time=2785000: CPU READ REQUEST - addr=0x0000005c, ready=1
Time=2785000: FLASH READ - addr=0x00000060, data=0x93
Time=2795000: CPU READ REQUEST - addr=0x0000005c, ready=1
Time=2865000: WB COMMIT - rd=x16, data=0x00000099
Time=2875000: WB COMMIT - rd=x17, data=0x00000058
Time=2905000: WB COMMIT - rd=x18, data=0x00000066
Time=2915000: CPU READ REQUEST - addr=0x00000060, ready=0
Time=2925000: CPU READ REQUEST - addr=0x00000060, ready=0
Time=2935000: CPU READ REQUEST - addr=0x00000060, ready=0
Time=2935000: FLASH READ - addr=0x00000060, data=0x93
Time=2945000: CPU READ REQUEST - addr=0x00000060, ready=0
Time=2945000: FLASH READ - addr=0x00000061, data=0x09
Time=2955000: CPU READ REQUEST - addr=0x00000060, ready=0
Time=2955000: FLASH READ - addr=0x00000062, data=0x00
Time=2965000: CPU READ REQUEST - addr=0x00000060, ready=0
Time=2965000: FLASH READ - addr=0x00000063, data=0x07
Time=2975000: CPU READ REQUEST - addr=0x00000060, ready=1
Time=2975000: FLASH READ - addr=0x00000064, data=0x67
Time=2985000: CPU READ REQUEST - addr=0x00000064, ready=1
Time=2985000: FLASH READ - addr=0x00000064, data=0x67
Time=2995000: CPU READ REQUEST - addr=0x00000064, ready=1
Time=3005000: CPU READ REQUEST - addr=0x00000064, ready=0
Time=3015000: CPU READ REQUEST - addr=0x00000064, ready=0
Time=3015000: FLASH READ - addr=0x00000064, data=0x67
Time=3025000: CPU READ REQUEST - addr=0x00000064, ready=0
Time=3025000: FLASH READ - addr=0x00000065, data=0x8a
Time=3035000: CPU READ REQUEST - addr=0x00000064, ready=0
Time=3035000: FLASH READ - addr=0x00000066, data=0x09
Time=3045000: CPU READ REQUEST - addr=0x00000064, ready=0
Time=3045000: FLASH READ - addr=0x00000067, data=0x00
Time=3055000: CPU READ REQUEST - addr=0x00000064, ready=1
Time=3055000: FLASH READ - addr=0x00000068, data=0x93
Time=3065000: CPU READ REQUEST - addr=0x00000068, ready=1
Time=3065000: FLASH READ - addr=0x00000068, data=0x93
Time=3075000: CPU READ REQUEST - addr=0x00000068, ready=1
Time=3085000: CPU READ REQUEST - addr=0x00000068, ready=0
Time=3095000: CPU READ REQUEST - addr=0x00000068, ready=0
Time=3095000: FLASH READ - addr=0x00000068, data=0x93
Time=3105000: CPU READ REQUEST - addr=0x00000068, ready=0
Time=3105000: FLASH READ - addr=0x00000069, data=0x0a
Time=3115000: CPU READ REQUEST - addr=0x00000068, ready=0
Time=3115000: FLASH READ - addr=0x0000006a, data=0x30
Time=3125000: CPU READ REQUEST - addr=0x00000068, ready=0
Time=3125000: FLASH READ - addr=0x0000006b, data=0x03
Time=3135000: CPU READ REQUEST - addr=0x00000068, ready=1
Time=3135000: FLASH READ - addr=0x0000006c, data=0x6f
Time=3145000: CPU READ REQUEST - addr=0x0000006c, ready=1
Time=3145000: FLASH READ - addr=0x0000006c, data=0x6f
Time=3155000: CPU READ REQUEST - addr=0x0000006c, ready=1
Time=3165000: CPU READ REQUEST - addr=0x0000006c, ready=0
Time=3175000: CPU READ REQUEST - addr=0x0000006c, ready=0
Time=3175000: FLASH READ - addr=0x0000006c, data=0x6f
Time=3185000: CPU READ REQUEST - addr=0x0000006c, ready=0
Time=3185000: FLASH READ - addr=0x0000006d, data=0x00
Time=3195000: CPU READ REQUEST - addr=0x0000006c, ready=0
Time=3195000: FLASH READ - addr=0x0000006e, data=0x80
Time=3205000: CPU READ REQUEST - addr=0x0000006c, ready=0
Time=3205000: FLASH READ - addr=0x0000006f, data=0x00
Time=3215000: CPU READ REQUEST - addr=0x0000006c, ready=1
Time=3215000: FLASH READ - addr=0x00000070, data=0x93
Time=3225000: CPU READ REQUEST - addr=0x0000006c, ready=1
Time=3225000: FLASH READ - addr=0x00000070, data=0x93
Time=3235000: CPU READ REQUEST - addr=0x0000006c, ready=1
Time=3295000: WB COMMIT - rd=x19, data=0x00000070
Time=3305000: WB COMMIT - rd=x20, data=0x00000068
Time=3335000: CPU READ REQUEST - addr=0x00000070, ready=0
Time=3345000: CPU READ REQUEST - addr=0x00000070, ready=0
Time=3355000: CPU READ REQUEST - addr=0x00000070, ready=0
Time=3355000: FLASH READ - addr=0x00000070, data=0x93
Time=3365000: CPU READ REQUEST - addr=0x00000070, ready=0
Time=3365000: FLASH READ - addr=0x00000071, data=0x0a
Time=3375000: CPU READ REQUEST - addr=0x00000070, ready=0
Time=3375000: FLASH READ - addr=0x00000072, data=0x80
Time=3385000: CPU READ REQUEST - addr=0x00000070, ready=0
Time=3385000: FLASH READ - addr=0x00000073, data=0x08
Time=3395000: CPU READ REQUEST - addr=0x00000070, ready=1
Time=3395000: FLASH READ - addr=0x00000074, data=0x13
Time=3405000: CPU READ REQUEST - addr=0x00000074, ready=1
Time=3405000: FLASH READ - addr=0x00000074, data=0x13
Time=3415000: CPU READ REQUEST - addr=0x00000074, ready=1
Time=3425000: CPU READ REQUEST - addr=0x00000074, ready=0
Time=3435000: CPU READ REQUEST - addr=0x00000074, ready=0
Time=3435000: FLASH READ - addr=0x00000074, data=0x13
Time=3445000: CPU READ REQUEST - addr=0x00000074, ready=0
Time=3445000: FLASH READ - addr=0x00000075, data=0x0b
Time=3455000: CPU READ REQUEST - addr=0x00000074, ready=0
Time=3455000: FLASH READ - addr=0x00000076, data=0x20
Time=3465000: CPU READ REQUEST - addr=0x00000074, ready=0
Time=3465000: FLASH READ - addr=0x00000077, data=0x01
Time=3475000: CPU READ REQUEST - addr=0x00000074, ready=1
Time=3475000: FLASH READ - addr=0x00000078, data=0x93
Time=3485000: CPU READ REQUEST - addr=0x00000078, ready=1
Time=3485000: FLASH READ - addr=0x00000078, data=0x93
Time=3495000: CPU READ REQUEST - addr=0x00000078, ready=1
Time=3505000: CPU READ REQUEST - addr=0x00000078, ready=0
Time=3515000: CPU READ REQUEST - addr=0x00000078, ready=0
Time=3515000: FLASH READ - addr=0x00000078, data=0x93
Time=3525000: CPU READ REQUEST - addr=0x00000078, ready=0
Time=3525000: FLASH READ - addr=0x00000079, data=0x0b
Time=3535000: CPU READ REQUEST - addr=0x00000078, ready=0
Time=3535000: FLASH READ - addr=0x0000007a, data=0x40
Time=3545000: CPU READ REQUEST - addr=0x00000078, ready=0
Time=3545000: FLASH READ - addr=0x0000007b, data=0x03
Time=3555000: CPU READ REQUEST - addr=0x00000078, ready=1
Time=3555000: FLASH READ - addr=0x0000007c, data=0x13
Time=3565000: CPU READ REQUEST - addr=0x0000007c, ready=1
Time=3565000: FLASH READ - addr=0x0000007c, data=0x13
Time=3575000: CPU READ REQUEST - addr=0x0000007c, ready=1
Time=3585000: CPU READ REQUEST - addr=0x0000007c, ready=0
Time=3595000: CPU READ REQUEST - addr=0x0000007c, ready=0
Time=3595000: FLASH READ - addr=0x0000007c, data=0x13
Time=3605000: CPU READ REQUEST - addr=0x0000007c, ready=0
Time=3605000: FLASH READ - addr=0x0000007d, data=0x0c
Time=3615000: CPU READ REQUEST - addr=0x0000007c, ready=0
Time=3615000: FLASH READ - addr=0x0000007e, data=0x60
Time=3625000: CPU READ REQUEST - addr=0x0000007c, ready=0
Time=3625000: FLASH READ - addr=0x0000007f, data=0x05
Time=3635000: CPU READ REQUEST - addr=0x0000007c, ready=1
Time=3635000: FLASH READ - addr=0x00000080, data=0x93
Time=3645000: CPU READ REQUEST - addr=0x0000007c, ready=1
Time=3645000: FLASH READ - addr=0x00000080, data=0x93
Time=3655000: CPU READ REQUEST - addr=0x0000007c, ready=1
Time=3715000: WB COMMIT - rd=x21, data=0x00000088
Time=3725000: WB COMMIT - rd=x22, data=0x00000012
Time=3735000: WB COMMIT - rd=x23, data=0x00000034
Time=3745000: WB COMMIT - rd=x24, data=0x00000056
Time=3755000: CPU READ REQUEST - addr=0x00000080, ready=0
Time=3765000: CPU READ REQUEST - addr=0x00000080, ready=0
Time=3775000: CPU READ REQUEST - addr=0x00000080, ready=0
Time=3775000: FLASH READ - addr=0x00000080, data=0x93
Time=3785000: CPU READ REQUEST - addr=0x00000080, ready=0
Time=3785000: FLASH READ - addr=0x00000081, data=0x0c
Time=3795000: CPU READ REQUEST - addr=0x00000080, ready=0
Time=3795000: FLASH READ - addr=0x00000082, data=0x80
Time=3805000: CPU READ REQUEST - addr=0x00000080, ready=0
Time=3805000: FLASH READ - addr=0x00000083, data=0x07
Time=3815000: CPU READ REQUEST - addr=0x00000080, ready=1
Time=3815000: FLASH READ - addr=0x00000084, data=0x13
Time=3825000: CPU READ REQUEST - addr=0x00000084, ready=1
Time=3825000: FLASH READ - addr=0x00000084, data=0x13
Time=3835000: CPU READ REQUEST - addr=0x00000084, ready=1
Time=3845000: CPU READ REQUEST - addr=0x00000084, ready=0
Time=3855000: CPU READ REQUEST - addr=0x00000084, ready=0
Time=3855000: FLASH READ - addr=0x00000084, data=0x13
Time=3865000: CPU READ REQUEST - addr=0x00000084, ready=0
Time=3865000: FLASH READ - addr=0x00000085, data=0x0d
Time=3875000: CPU READ REQUEST - addr=0x00000084, ready=0
Time=3875000: FLASH READ - addr=0x00000086, data=0xa0
Time=3885000: CPU READ REQUEST - addr=0x00000084, ready=0
Time=3885000: FLASH READ - addr=0x00000087, data=0x09
Time=3895000: CPU READ REQUEST - addr=0x00000084, ready=1
Time=3895000: FLASH READ - addr=0x00000088, data=0x93
Time=3905000: CPU READ REQUEST - addr=0x00000088, ready=1
Time=3905000: FLASH READ - addr=0x00000088, data=0x93
Time=3915000: CPU READ REQUEST - addr=0x00000088, ready=1
Time=3925000: CPU READ REQUEST - addr=0x00000088, ready=0
Time=3935000: CPU READ REQUEST - addr=0x00000088, ready=0
Time=3935000: FLASH READ - addr=0x00000088, data=0x93
Time=3945000: CPU READ REQUEST - addr=0x00000088, ready=0
Time=3945000: FLASH READ - addr=0x00000089, data=0x0d
Time=3955000: CPU READ REQUEST - addr=0x00000088, ready=0
Time=3955000: FLASH READ - addr=0x0000008a, data=0x06
Time=3965000: CPU READ REQUEST - addr=0x00000088, ready=0
Time=3965000: FLASH READ - addr=0x0000008b, data=0x40
Time=3975000: CPU READ REQUEST - addr=0x00000088, ready=1
Time=3975000: FLASH READ - addr=0x0000008c, data=0x13
Time=3985000: CPU READ REQUEST - addr=0x0000008c, ready=1
Time=3985000: FLASH READ - addr=0x0000008c, data=0x13
Time=3995000: CPU READ REQUEST - addr=0x0000008c, ready=1
Time=4005000: CPU READ REQUEST - addr=0x0000008c, ready=0
Time=4015000: CPU READ REQUEST - addr=0x0000008c, ready=0
Time=4015000: FLASH READ - addr=0x0000008c, data=0x13
Time=4025000: CPU READ REQUEST - addr=0x0000008c, ready=0
Time=4025000: FLASH READ - addr=0x0000008d, data=0x8e
Time=4035000: CPU READ REQUEST - addr=0x0000008c, ready=0
Time=4035000: FLASH READ - addr=0x0000008e, data=0x0d
Time=4045000: CPU READ REQUEST - addr=0x0000008c, ready=0
Time=4045000: FLASH READ - addr=0x0000008f, data=0x40
Time=4055000: CPU READ REQUEST - addr=0x0000008c, ready=1
Time=4055000: FLASH READ - addr=0x00000090, data=0x93
Time=4065000: CPU READ REQUEST - addr=0x0000008c, ready=1
Time=4065000: FLASH READ - addr=0x00000090, data=0x93
Time=4075000: CPU READ REQUEST - addr=0x0000008c, ready=1
Time=4135000: WB COMMIT - rd=x25, data=0x00000078
Time=4145000: WB COMMIT - rd=x26, data=0x0000009a
Time=4155000: WB COMMIT - rd=x27, data=0x10000400
Time=4165000: WB COMMIT - rd=x28, data=0x10000800
Time=4175000: CPU READ REQUEST - addr=0x00000090, ready=0
Time=4185000: CPU READ REQUEST - addr=0x00000090, ready=0
Time=4195000: CPU READ REQUEST - addr=0x00000090, ready=0
Time=4195000: FLASH READ - addr=0x00000090, data=0x93
Time=4205000: CPU READ REQUEST - addr=0x00000090, ready=0
Time=4205000: FLASH READ - addr=0x00000091, data=0x0e
Time=4215000: CPU READ REQUEST - addr=0x00000090, ready=0
Time=4215000: FLASH READ - addr=0x00000092, data=0x0e
Time=4225000: CPU READ REQUEST - addr=0x00000090, ready=0
Time=4225000: FLASH READ - addr=0x00000093, data=0x40
Time=4235000: CPU READ REQUEST - addr=0x00000090, ready=1
Time=4235000: FLASH READ - addr=0x00000094, data=0x13
Time=4245000: CPU READ REQUEST - addr=0x00000094, ready=1
Time=4245000: FLASH READ - addr=0x00000094, data=0x13
Time=4255000: CPU READ REQUEST - addr=0x00000094, ready=1
Time=4265000: CPU READ REQUEST - addr=0x00000094, ready=0
Time=4275000: CPU READ REQUEST - addr=0x00000094, ready=0
Time=4275000: FLASH READ - addr=0x00000094, data=0x13
Time=4285000: CPU READ REQUEST - addr=0x00000094, ready=0
Time=4285000: FLASH READ - addr=0x00000095, data=0x8f
Time=4295000: CPU READ REQUEST - addr=0x00000094, ready=0
Time=4295000: FLASH READ - addr=0x00000096, data=0x0e
Time=4305000: CPU READ REQUEST - addr=0x00000094, ready=0
Time=4305000: FLASH READ - addr=0x00000097, data=0x40
Time=4315000: CPU READ REQUEST - addr=0x00000094, ready=1
Time=4315000: FLASH READ - addr=0x00000098, data=0x23
Time=4325000: CPU READ REQUEST - addr=0x00000098, ready=1
Time=4325000: FLASH READ - addr=0x00000098, data=0x23
Time=4335000: CPU READ REQUEST - addr=0x00000098, ready=1
Time=4345000: CPU READ REQUEST - addr=0x00000098, ready=0
Time=4355000: CPU READ REQUEST - addr=0x00000098, ready=0
Time=4355000: FLASH READ - addr=0x00000098, data=0x23
Time=4365000: CPU READ REQUEST - addr=0x00000098, ready=0
Time=4365000: FLASH READ - addr=0x00000099, data=0x20
Time=4375000: CPU READ REQUEST - addr=0x00000098, ready=0
Time=4375000: FLASH READ - addr=0x0000009a, data=0x66
Time=4385000: CPU READ REQUEST - addr=0x00000098, ready=0
Time=4385000: FLASH READ - addr=0x0000009b, data=0x01
Time=4395000: CPU READ REQUEST - addr=0x00000098, ready=1
Time=4395000: FLASH READ - addr=0x0000009c, data=0x23
Time=4405000: CPU READ REQUEST - addr=0x0000009c, ready=1
Time=4405000: FLASH READ - addr=0x0000009c, data=0x23
Time=4415000: CPU READ REQUEST - addr=0x0000009c, ready=1
Time=4425000: CPU READ REQUEST - addr=0x0000009c, ready=0
Time=4435000: CPU READ REQUEST - addr=0x0000009c, ready=0
Time=4435000: FLASH READ - addr=0x0000009c, data=0x23
Time=4445000: CPU READ REQUEST - addr=0x0000009c, ready=0
Time=4445000: FLASH READ - addr=0x0000009d, data=0x20
Time=4455000: CPU READ REQUEST - addr=0x0000009c, ready=0
Time=4455000: FLASH READ - addr=0x0000009e, data=0x66
Time=4465000: CPU READ REQUEST - addr=0x0000009c, ready=0
Time=4465000: FLASH READ - addr=0x0000009f, data=0x01
Time=4475000: CPU READ REQUEST - addr=0x0000009c, ready=1
Time=4475000: FLASH READ - addr=0x000000a0, data=0x23
Time=4485000: CPU READ REQUEST - addr=0x0000009c, ready=1
Time=4485000: FLASH READ - addr=0x000000a0, data=0x23
Time=4495000: CPU READ REQUEST - addr=0x0000009c, ready=1
Time=4555000: WB COMMIT - rd=x29, data=0x10000c00
Time=4565000: WB COMMIT - rd=x30, data=0x10001000
Time=4565000: SW INSTRUCTION - rs1_data=0x10000000, rs2_data=0x00000012, rd=0x00, imm_2031=0x016, calculated_addr=0x10000000
         x10=0x0000001c, x11=0x00000096
Time=4595000: CPU READ REQUEST - addr=0x000000a0, ready=0
Time=4605000: CPU READ REQUEST - addr=0x000000a0, ready=0
Time=4615000: CPU READ REQUEST - addr=0x000000a0, ready=0
Time=4615000: FLASH READ - addr=0x000000a0, data=0x23
Time=4615000: SW INSTRUCTION - rs1_data=0x10000000, rs2_data=0x00000012, rd=0x00, imm_2031=0x016, calculated_addr=0x10000000
         x10=0x0000001c, x11=0x00000096
Time=4625000: CPU READ REQUEST - addr=0x000000a0, ready=0
Time=4625000: FLASH READ - addr=0x000000a1, data=0xa0
Time=4635000: CPU READ REQUEST - addr=0x000000a0, ready=0
Time=4635000: FLASH READ - addr=0x000000a2, data=0x7d
Time=4645000: CPU READ REQUEST - addr=0x000000a0, ready=0
Time=4645000: FLASH READ - addr=0x000000a3, data=0x01
Time=4655000: CPU READ REQUEST - addr=0x000000a0, ready=1
Time=4655000: FLASH READ - addr=0x000000a4, data=0x23
Time=4665000: CPU READ REQUEST - addr=0x000000a4, ready=1
Time=4665000: FLASH READ - addr=0x000000a4, data=0x23
Time=4675000: CPU READ REQUEST - addr=0x000000a4, ready=1
Time=4685000: CPU READ REQUEST - addr=0x000000a4, ready=0
Time=4695000: CPU READ REQUEST - addr=0x000000a4, ready=0
Time=4695000: FLASH READ - addr=0x000000a4, data=0x23
Time=4705000: CPU READ REQUEST - addr=0x000000a4, ready=0
Time=4705000: FLASH READ - addr=0x000000a5, data=0xa0
Time=4715000: CPU READ REQUEST - addr=0x000000a4, ready=0
Time=4715000: FLASH READ - addr=0x000000a6, data=0x7d
Time=4725000: CPU READ REQUEST - addr=0x000000a4, ready=0
Time=4725000: FLASH READ - addr=0x000000a7, data=0x01
Time=4735000: CPU READ REQUEST - addr=0x000000a4, ready=1
Time=4735000: FLASH READ - addr=0x000000a8, data=0x23
Time=4745000: CPU READ REQUEST - addr=0x000000a8, ready=1
Time=4745000: FLASH READ - addr=0x000000a8, data=0x23
Time=4755000: CPU READ REQUEST - addr=0x000000a8, ready=1
Time=4765000: CPU READ REQUEST - addr=0x000000a8, ready=0
Time=4775000: CPU READ REQUEST - addr=0x000000a8, ready=0
Time=4775000: FLASH READ - addr=0x000000a8, data=0x23
Time=4785000: CPU READ REQUEST - addr=0x000000a8, ready=0
Time=4785000: FLASH READ - addr=0x000000a9, data=0x20
Time=4795000: CPU READ REQUEST - addr=0x000000a8, ready=0
Time=4795000: FLASH READ - addr=0x000000aa, data=0x8e
Time=4805000: CPU READ REQUEST - addr=0x000000a8, ready=0
Time=4805000: FLASH READ - addr=0x000000ab, data=0x01
Time=4815000: CPU READ REQUEST - addr=0x000000a8, ready=1
Time=4815000: FLASH READ - addr=0x000000ac, data=0x23
Time=4825000: CPU READ REQUEST - addr=0x000000ac, ready=1
Time=4825000: FLASH READ - addr=0x000000ac, data=0x23
Time=4835000: CPU READ REQUEST - addr=0x000000ac, ready=1
Time=4845000: CPU READ REQUEST - addr=0x000000ac, ready=0
Time=4855000: CPU READ REQUEST - addr=0x000000ac, ready=0
Time=4855000: FLASH READ - addr=0x000000ac, data=0x23
Time=4865000: CPU READ REQUEST - addr=0x000000ac, ready=0
Time=4865000: FLASH READ - addr=0x000000ad, data=0x20
Time=4875000: CPU READ REQUEST - addr=0x000000ac, ready=0
Time=4875000: FLASH READ - addr=0x000000ae, data=0x8e
Time=4885000: CPU READ REQUEST - addr=0x000000ac, ready=0
Time=4885000: FLASH READ - addr=0x000000af, data=0x01
Time=4895000: CPU READ REQUEST - addr=0x000000ac, ready=1
Time=4895000: FLASH READ - addr=0x000000b0, data=0x23
Time=4905000: CPU READ REQUEST - addr=0x000000ac, ready=1
Time=4905000: FLASH READ - addr=0x000000b0, data=0x23
Time=4915000: CPU READ REQUEST - addr=0x000000ac, ready=1
Time=4965000: SW INSTRUCTION - rs1_data=0x10000400, rs2_data=0x00000034, rd=0x00, imm_2031=0x017, calculated_addr=0x10000400
         x10=0x0000001c, x11=0x00000096
Time=5025000: CPU READ REQUEST - addr=0x10000400, ready=0
Time=5035000: CPU READ REQUEST - addr=0x10000400, ready=0
Time=5045000: CPU READ REQUEST - addr=0x10000400, ready=0
Time=5045000: BUS READ - addr=0x10000400
Time=5055000: CPU READ REQUEST - addr=0x10000400, ready=1
Time=5055000: BUS READ - addr=0x10000400
Time=5065000: CPU READ REQUEST - addr=0x10000404, ready=1
Time=5065000: BUS READ - addr=0x10000404
Time=5075000: CPU READ REQUEST - addr=0x10000404, ready=1
Time=5085000: CPU READ REQUEST - addr=0x10000404, ready=0
Time=5095000: CPU READ REQUEST - addr=0x10000404, ready=0
Time=5095000: BUS READ - addr=0x10000404
Time=5105000: CPU READ REQUEST - addr=0x10000404, ready=1
Time=5105000: BUS READ - addr=0x10000404
Time=5115000: CPU READ REQUEST - addr=0x10000408, ready=1
Time=5115000: BUS READ - addr=0x10000408
Time=5125000: CPU READ REQUEST - addr=0x10000408, ready=1
Time=5135000: CPU READ REQUEST - addr=0x10000408, ready=0
Time=5145000: CPU READ REQUEST - addr=0x10000408, ready=0
Time=5145000: BUS READ - addr=0x10000408
Time=5155000: CPU READ REQUEST - addr=0x10000408, ready=1
Time=5155000: BUS READ - addr=0x10000408
Time=5165000: CPU READ REQUEST - addr=0x1000040c, ready=1
Time=5165000: BUS READ - addr=0x1000040c
Time=5175000: CPU READ REQUEST - addr=0x1000040c, ready=1
Time=5185000: CPU READ REQUEST - addr=0x1000040c, ready=0
Time=5195000: CPU READ REQUEST - addr=0x1000040c, ready=0
Time=5195000: BUS READ - addr=0x1000040c
Time=5205000: CPU READ REQUEST - addr=0x1000040c, ready=1
Time=5205000: BUS READ - addr=0x1000040c
Time=5215000: CPU READ REQUEST - addr=0x1000040c, ready=1
Time=5215000: BUS READ - addr=0x1000040c
Time=5225000: CPU READ REQUEST - addr=0x1000040c, ready=1
Time=5285000: SW INSTRUCTION - rs1_data=0x10000400, rs2_data=0x00000034, rd=0x00, imm_2031=0x017, calculated_addr=0x10000400
         x10=0x0000001c, x11=0x00000096
Time=5335000: SW INSTRUCTION - rs1_data=0x10000800, rs2_data=0x00000056, rd=0x00, imm_2031=0x018, calculated_addr=0x10000800
         x10=0x0000001c, x11=0x00000096
Time=5365000: CPU READ REQUEST - addr=0x000000b0, ready=0
Time=5375000: CPU READ REQUEST - addr=0x000000b0, ready=0
Time=5385000: CPU READ REQUEST - addr=0x000000b0, ready=0
Time=5385000: FLASH READ - addr=0x000000b0, data=0x23
Time=5395000: CPU READ REQUEST - addr=0x000000b0, ready=0
Time=5395000: FLASH READ - addr=0x000000b1, data=0xa0
Time=5405000: CPU READ REQUEST - addr=0x000000b0, ready=0
Time=5405000: FLASH READ - addr=0x000000b2, data=0x9e
Time=5415000: CPU READ REQUEST - addr=0x000000b0, ready=0
Time=5415000: FLASH READ - addr=0x000000b3, data=0x01
Time=5425000: CPU READ REQUEST - addr=0x000000b0, ready=1
Time=5425000: FLASH READ - addr=0x000000b4, data=0x23
Time=5435000: CPU READ REQUEST - addr=0x000000b4, ready=1
Time=5435000: FLASH READ - addr=0x000000b4, data=0x23
Time=5445000: CPU READ REQUEST - addr=0x000000b4, ready=1
Time=5455000: CPU READ REQUEST - addr=0x000000b4, ready=0
Time=5465000: CPU READ REQUEST - addr=0x000000b4, ready=0
Time=5465000: FLASH READ - addr=0x000000b4, data=0x23
Time=5475000: CPU READ REQUEST - addr=0x000000b4, ready=0
Time=5475000: FLASH READ - addr=0x000000b5, data=0xa0
Time=5485000: CPU READ REQUEST - addr=0x000000b4, ready=0
Time=5485000: FLASH READ - addr=0x000000b6, data=0x9e
Time=5495000: CPU READ REQUEST - addr=0x000000b4, ready=0
Time=5495000: FLASH READ - addr=0x000000b7, data=0x01
Time=5505000: CPU READ REQUEST - addr=0x000000b4, ready=1
Time=5505000: FLASH READ - addr=0x000000b8, data=0x23
Time=5515000: CPU READ REQUEST - addr=0x000000b8, ready=1
Time=5515000: FLASH READ - addr=0x000000b8, data=0x23
Time=5525000: CPU READ REQUEST - addr=0x000000b8, ready=1
Time=5535000: CPU READ REQUEST - addr=0x000000b8, ready=0
Time=5545000: CPU READ REQUEST - addr=0x000000b8, ready=0
Time=5545000: FLASH READ - addr=0x000000b8, data=0x23
Time=5555000: CPU READ REQUEST - addr=0x000000b8, ready=0
Time=5555000: FLASH READ - addr=0x000000b9, data=0x20
Time=5565000: CPU READ REQUEST - addr=0x000000b8, ready=0
Time=5565000: FLASH READ - addr=0x000000ba, data=0xaf
Time=5575000: CPU READ REQUEST - addr=0x000000b8, ready=0
Time=5575000: FLASH READ - addr=0x000000bb, data=0x01
Time=5585000: CPU READ REQUEST - addr=0x000000b8, ready=1
Time=5585000: FLASH READ - addr=0x000000bc, data=0x23
Time=5595000: CPU READ REQUEST - addr=0x000000bc, ready=1
Time=5595000: FLASH READ - addr=0x000000bc, data=0x23
Time=5605000: CPU READ REQUEST - addr=0x000000bc, ready=1
Time=5615000: CPU READ REQUEST - addr=0x000000bc, ready=0
Time=5625000: CPU READ REQUEST - addr=0x000000bc, ready=0
Time=5625000: FLASH READ - addr=0x000000bc, data=0x23
Time=5635000: CPU READ REQUEST - addr=0x000000bc, ready=0
Time=5635000: FLASH READ - addr=0x000000bd, data=0x20
Time=5645000: CPU READ REQUEST - addr=0x000000bc, ready=0
Time=5645000: FLASH READ - addr=0x000000be, data=0xaf
Time=5655000: CPU READ REQUEST - addr=0x000000bc, ready=0
Time=5655000: FLASH READ - addr=0x000000bf, data=0x01
Time=5665000: CPU READ REQUEST - addr=0x000000bc, ready=1
Time=5665000: FLASH READ - addr=0x000000c0, data=0x93
Time=5675000: CPU READ REQUEST - addr=0x000000bc, ready=1
Time=5675000: FLASH READ - addr=0x000000c0, data=0x93
Time=5685000: CPU READ REQUEST - addr=0x000000bc, ready=1
Time=5755000: CPU READ REQUEST - addr=0x10000800, ready=0
Time=5765000: CPU READ REQUEST - addr=0x10000800, ready=0
Time=5775000: CPU READ REQUEST - addr=0x10000800, ready=0
